workId,workTitle,Author,Century
L1655,De Fastis,Cincius Alimentus Lucius,BCE 3-2
L1656,Mystagogicon,Cincius Alimentus Lucius,BCE 3-2
L1657,De Re Militari,Cincius Alimentus Lucius,BCE 3-2
L1658,Incerta,Cincius Alimentus Lucius,BCE 3-2
L1659,Grammatica,Cincius Alimentus Lucius,BCE 3-2
L1660,Zmyrna,Gaius Helvius Cinna,BCE 1
L1661,Proempticon,Gaius Helvius Cinna,BCE 1
L1662,Epigrammata,Gaius Helvius Cinna,BCE 1
L1663,carminum fragmenta,Gaius Helvius Cinna,BCE 1
L1664,Ludicra et epigrammata,Gaius Helvius Cinna,BCE 1
L1665,Recognitiones,Clement,
L1666,,Claranus,CE 1
L1667,Ad Lunam,Claudius,CE 3?
L1668,Carmina minora,Claudius Claudianus,CE 4
L1669,De bello Getico,Claudius Claudianus,CE 4
L1670,De bello Gildonico,Claudius Claudianus,CE 4
L1671,De consulatu Stilichonis,Claudius Claudianus,CE 4
L1672,De raptu Proserpinae,Claudius Claudianus,CE 4
L1673,Gigantomachia,Claudius Claudianus,CE 4
L1674,Epithalamium de nuptiis Honori Augusti,Claudius Claudianus,CE 4
L1675,Fescennina de nuptiis Honori Augusti,Claudius Claudianus,CE 4
L1676,epigramma,Claudius Claudianus,CE 4
L1677,In Eutropium,Claudius Claudianus,CE 4
L1678,In Rufinum,Claudius Claudianus,CE 4
L1679,Panegyricus de tertio consulatu Honori Augusti,Claudius Claudianus,CE 4
L1680,Panegyricus de quarto consulatu Honori Augusti,Claudius Claudianus,CE 4
L1681,Panegyricus dictus Manlio Theodoro consuli,Claudius Claudianus,CE 4
L1682,Panegyricus de sexto consulatu Honori Augusti,Claudius Claudianus,CE 4
L1683,Panegyricus dictus Probino et Olybrio consulibus,Claudius Claudianus,CE 4
L1684,De bello gothico,Claudius Claudianus,CE 4
L1685,Carmina Minorum Appendix Vel Spuria Vel Suspecta,Claudius Claudianus,CE 4
L1686,,Claudius Caesar,CE 1
L1687,,Claudius Didymus,CE 1
L1688,Historiae,Claudius Nero Germanicus Tiberius,CE 1
L1689,Historiae,Claudius Quadrigarius Quintus,BCE 1
L1690,carminum fragmenta,,
L1691,Ars Cledonii Romani Senatoris Constantinopolitani Grammatici,Cledonius,CE 5
L1692,Ad Legem Iuliam et Papiam,Terentius Clemens,CE 2
L1693,Verborum a Graecis Tractae,Cloatius Verus,CE 1
L1694,Ordinatorum Graecorum Tractae,Cloatius Verus,CE 1
L1695,Incertae Sedis,Cloatius Verus,CE 1
L1696,Libri Rerum Romanorum,Clodius Licinus Gaius,
L1697,Fragmenta,Appius Claudius Pulcher,BCE 1
L1698,Fragmenta grammatica,Clodius Tuscus,BCE 1-CE 1
L1699,Altercatio in senatu cum Cicerone,Clodius Pulcher Publius,BCE 1
L1700,Constitutio,Clotarius I Francorum,CE 6
L1701,Praeceptum pro monasterio S. Dionysii,Clotarius II Francorum,CE 7
L1702,Praeceptiones ecclesiasticae,Clotarius II Francorum,CE 7
L1703,Epistola,Clotarius II Francorum,CE 7
L1704,Edictum de synodo Parisiensi,Clotarius II Francorum (Capitularia Regum Merovingicorum in CPL),CE 7
L1705,Diploma quo Clotarius villas donatas,Clotarius III Francorum,CE 7
L1706,Historiae,Cluvius Rufus,CE 1
L1707,Annales,Gellius Gnaeus,BCE 2
L1708,Ilias,Gnaeus Matius,BCE 2
L1709,Mimiambi,Gnaeus Matius,BCE 2
L1710,Dubiae originis,Gnaeus Matius,BCE 2
L1711,Bellum Punicum / Bellum Poenicum,Gnaeus Naevius,BCE 3
L1712,Alia Carmina Epica,Gnaeus Naevius,BCE 3
L1713,Palliatae,Gnaeus Naevius,BCE 3
L1714,Incertae Sedis Palliatarum,Gnaeus Naevius,BCE 3
L1715,Acontizomenos,Gnaeus Naevius,BCE 3
L1716,Agitatoria,Gnaeus Naevius,BCE 3
L1717,Agrypnuntes,Gnaeus Naevius,BCE 3
L1718,Appella,Gnaeus Naevius,BCE 3
L1719,Ariolus,Gnaeus Naevius,BCE 3
L1720,Astiologa,Gnaeus Naevius,BCE 3
L1721,Carbonaria,Gnaeus Naevius,BCE 3
L1722,Clamidaria,Gnaeus Naevius,BCE 3
L1723,Colax.,Gnaeus Naevius,BCE 3
L1724,Commotria,Gnaeus Naevius,BCE 3
L1725,Corollaria,Gnaeus Naevius,BCE 3
L1726,Dementes,Gnaeus Naevius,BCE 3
L1727,Demetrius,Gnaeus Naevius,BCE 3
L1728,Dolus,Gnaeus Naevius,BCE 3
L1729,Figulus,Gnaeus Naevius,BCE 3
L1730,Glaucoma,Gnaeus Naevius,BCE 3
L1731,Gumnasticus,Gnaeus Naevius,BCE 3
L1732,Lampadio,Gnaeus Naevius,BCE 3
L1733,Nagido,Gnaeus Naevius,BCE 3
L1734,Nautae,Gnaeus Naevius,BCE 3
L1735,Nervolaria,Gnaeus Naevius,BCE 3
L1736,Paelex,Gnaeus Naevius,BCE 3
L1737,Proiectus,Gnaeus Naevius,BCE 3
L1738,Quadrigemini,Gnaeus Naevius,BCE 3
L1739,Stalagmus,Gnaeus Naevius,BCE 3
L1740,Stigmatias,Gnaeus Naevius,BCE 3
L1741,Tarentilla,Gnaeus Naevius,BCE 3
L1742,Technicus,Gnaeus Naevius,BCE 3
L1743,Testicularia,Gnaeus Naevius,BCE 3
L1744,Tribacelus,Gnaeus Naevius,BCE 3
L1745,Triphallus,Gnaeus Naevius,BCE 3
L1746,Tunicularia,Gnaeus Naevius,BCE 3
L1747,Praetextae,Gnaeus Naevius,BCE 3
L1748,Tragoediae,Gnaeus Naevius,BCE 3
L1749,Tragoediae,Gnaeus Naevius,BCE 3
L1750,Aesiona,Gnaeus Naevius,BCE 3
L1751,Danae,Gnaeus Naevius,BCE 3
L1752,Equos Troianus,Gnaeus Naevius,BCE 3
L1753,Hector Proficiscens,Gnaeus Naevius,BCE 3
L1754,Iphigenia,Gnaeus Naevius,BCE 3
L1755,Lucurgus,Gnaeus Naevius,BCE 3
L1756,Carmina frr. a Morel Omissa,Gnaeus Naevius,BCE 3
L1757,Versus in Metellos [sp.],Gnaeus Naevius,BCE 3
L1758,Satura,Gnaeus Naevius,BCE 3
L1759,Fragmenta Incerta,Gnaeus Naevius,BCE 3
L1760,Epitaphium,Gnaeus Naevius,BCE 3
L1761,carminum fragmenta,Gnaeus Naevius,BCE 3
L1762,Annales,Coelius Antipater Lucius,BCE 2
L1763,Carmen de Incarnatione,Coelius Sedulius,CE 5
L1764,Carmen Paschale,Coelius Sedulius,CE 5
L1765,Elegia,Coelius Sedulius,CE 5
L1766,Epigramma,Coelius Sedulius,CE 5
L1767,Hymnus de Christo,Coelius Sedulius,CE 5
L1768,Veteris et Novi Testamenti Collatio,Coelius Sedulius,CE 5
L1769,A Solis Oruts Cardine,Coelius Sedulius,CE 5
L1770,Epistola ad Macedonium,Coelius Sedulius,CE 5
L1771,Opus Paschale,Coelius Sedulius,CE 5
L1772,Carmina ad Sedulium Spectantia,Coelius Sedulius,CE 5
L1773,Turcii Rufi Asterii carmen,Coelius Sedulius,CE 5
L1774,Versus Belisarii scholastici,Coelius Sedulius,CE 5
L1775,Aenigmata,Coelius Symphosius,CE 4-5
L1776,Vita Brigidae,Cogitos,CE 7
L1777,De Re Rustica,Columella,CE 1
L1778,De Arboribus,Columella,CE 1
L1779,hymni,Columba abbas Hiensis,CE 6
L1780,Collectio Andegavensis,Collectio Andegavensis,CE 5
L1781,Collectio Arelatensis,Collectio Arelatensis,CE 5
L1782,Concilium Arelatense,Collectio Arelatensis,CE 5
L1783,Excerpta canonum X libros comprehensa / Collectio Hispana systematica,Collectio Hispana,
